timestamp,segment_id,speed_kmh,speed_limit,hour,day_of_week,is_weekend,weather_factor,is_incident
2026-04-01 00:00:00,seg_024,53.646274011819884,60,0,2,0,1.0,0
2026-04-01 00:00:00,seg_025,80.22056234652516,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_026,48.96244897413945,60,0,2,0,1.0,0
2026-04-01 00:00:00,seg_027,42.86409491925346,60,0,2,0,1.0,0
2026-04-01 00:00:00,seg_028,90.70892919699753,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_029,25.112703451730493,50,0,2,0,1.0,0
2026-04-01 00:00:00,seg_030,75.47636180642913,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_031,55.019338575156944,50,0,2,0,1.0,0
2026-04-01 00:00:00,seg_032,81.82213783149902,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_033,33.67506282796637,60,0,2,0,1.0,0
2026-04-01 00:00:00,seg_034,44.15245709517181,50,0,2,0,1.0,0
2026-04-01 00:00:00,seg_035,36.7813112133083,50,0,2,0,1.0,0
2026-04-01 00:00:00,seg_036,72.35034599762484,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_037,35.53904226226009,50,0,2,0,1.0,0
2026-04-01 00:00:00,seg_038,45.900289363771705,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_039,64.27894652995491,60,0,2,0,1.0,0
2026-04-01 00:00:00,seg_040,39.97562586865247,60,0,2,0,1.0,0
2026-04-01 00:00:00,seg_041,94.97803592218797,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_042,33.065425975878426,50,0,2,0,1.0,0
2026-04-01 00:00:00,seg_043,84.16340635095507,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_044,33.892146811415,50,0,2,0,1.0,0
2026-04-01 00:00:00,seg_045,41.02676483652922,60,0,2,0,1.0,0
2026-04-01 00:00:00,seg_046,65.45687988382677,60,0,2,0,1.0,0
2026-04-01 00:00:00,seg_047,76.97812196523897,80,0,2,0,1.0,0
2026-04-01 00:00:00,seg_048,30.069673498866674,50,0,2,0,1.0,0
2026-04-01 00:00:00,seg_049,31.888371614686243,60,0,2,0,1.0,0
2026-04-01 00:15:00,seg_000,47.07498416453584,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_001,45.5163452772245,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_002,67.08751791678789,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_003,53.35272967809234,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_004,57.635744594359345,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_005,52.28572432272301,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_006,29.606684229786314,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_007,47.189850708445874,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_008,50.625537286867,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_009,88.4922736916909,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_010,35.232984124376124,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_011,46.00537907355041,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_012,58.72224118876537,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_013,66.45334550788819,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_014,54.32296460020848,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_015,45.556243591202445,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_016,79.42775724839038,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_017,57.689980694891915,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_018,37.65243381466335,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_019,46.58630273586599,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_020,67.13849745885659,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_021,49.175523065438995,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_022,41.44130585797502,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_023,39.220952956327054,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_024,47.50146435754753,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_025,74.83064915805807,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_026,44.44663600599013,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_027,36.936978636838425,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_028,79.3524266507278,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_029,26.503876758655515,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_030,68.16438214772661,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_031,51.423723437787416,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_032,73.94220553561568,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_033,27.088601684298617,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_034,39.868954893701726,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_035,34.964089431058106,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_036,67.34655604229489,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_037,31.404536574880034,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_038,41.29070266681468,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_039,53.255431380234036,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_040,44.90932604451749,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_041,89.53707047237363,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_042,31.58141533930815,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_043,72.85014456466885,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_044,31.890649376905333,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_045,38.768461153559684,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_046,64.00829267317799,60,0,2,0,0.9,0
2026-04-01 00:15:00,seg_047,70.13952047744888,80,0,2,0,0.9,0
2026-04-01 00:15:00,seg_048,27.576708466940296,50,0,2,0,0.9,0
2026-04-01 00:15:00,seg_049,31.677176627685878,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_000,49.30932670135636,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_001,46.82294692370539,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_002,64.22234311643032,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_003,53.90380514971977,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_004,57.816812523352375,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_005,50.86492479774667,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_006,28.70775691385481,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_007,44.555115136355326,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_008,52.729159534160296,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_009,87.20452554527039,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_010,40.38822192534335,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_011,41.716987006911395,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_012,56.30610944289012,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_013,60.66794339177056,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_014,58.933459612312326,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_015,43.35095944479698,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_016,82.07536108816117,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_017,57.18526055906828,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_018,38.66284932415777,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_019,46.81291539520177,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_020,67.5165573956747,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_021,45.35033655413012,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_022,44.756371407951285,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_023,37.03243954415658,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_024,51.416322417617955,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_025,78.39626713018427,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_026,42.61779891702718,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_027,44.66375441194056,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_028,73.69072662829113,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_029,22.38177079854129,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_030,70.2379003513989,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_031,45.97600919862661,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_032,74.73294152158832,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_033,27.739778280439243,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_034,37.06746814847969,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_035,35.729916840051274,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_036,64.81629053910353,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_037,32.34226581630095,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_038,41.1237461278846,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_039,55.88555267925578,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_040,41.08289075074943,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_041,86.39314750756672,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_042,31.070129224091822,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_043,75.76008260061872,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_044,27.192830451749163,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_045,29.990891131494692,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_046,61.52204110707786,60,0,2,0,0.9,0
2026-04-01 00:30:00,seg_047,68.56402524031085,80,0,2,0,0.9,0
2026-04-01 00:30:00,seg_048,30.729559257961515,50,0,2,0,0.9,0
2026-04-01 00:30:00,seg_049,27.279578874180935,60,0,2,0,0.9,0
2026-04-01 00:45:00,seg_000,58.701691774056,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_001,47.846253831406045,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_002,65.62688803923602,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_003,59.18405614866423,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_004,69.98249361043503,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_005,55.727724526763595,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_006,35.900131976664454,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_007,48.30775266850132,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_008,56.20876027940282,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_009,92.5285321547861,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_010,45.10006510481252,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_011,46.024167554016934,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_012,71.59521539982262,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_013,62.07527499653808,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_014,60.5530428943997,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_015,46.774553316498924,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_016,89.80633069427756,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_017,68.08474633232923,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_018,42.60824451212986,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_019,50.309999746751245,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_020,73.88875702988308,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_021,51.24621882854443,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_022,40.431688675359375,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_023,42.284494662520984,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_024,59.62681061874563,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_025,81.01017849147013,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_026,43.99702524223755,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_027,43.62400485806662,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_028,86.59577863302043,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_029,23.285175963458826,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_030,80.89865502676467,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_031,58.14428874861761,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_032,86.69447856793768,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_033,28.939879573097617,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_034,46.18617879540567,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_035,41.212888509200596,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_036,71.65835752899531,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_037,36.686760877332006,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_038,47.39522080543724,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_039,63.21346584240393,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_040,41.363404045662016,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_041,99.32407405284937,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_042,31.50454825309806,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_043,80.51491122523345,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_044,34.90277875858808,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_045,40.968179891656824,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_046,65.53275421298758,60,0,2,0,1.0,0
2026-04-01 00:45:00,seg_047,75.41758174317653,80,0,2,0,1.0,0
2026-04-01 00:45:00,seg_048,31.317550762581558,50,0,2,0,1.0,0
2026-04-01 00:45:00,seg_049,30.727087951310594,60,0,2,0,1.0,0
2026-04-01 01:00:00,seg_000,27.99937607844435,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_001,30.806323005836674,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_002,41.6400796065231,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_003,36.68111776854445,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_004,36.76988502619278,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_005,29.205684527252167,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_006,17.970953570457663,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_007,25.1723617977648,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_008,30.3997658397392,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_009,46.37595148840451,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_010,20.00051607360612,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_011,25.480546654343264,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_012,36.928014771181175,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_013,36.68055134780869,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_014,35.52709393080119,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_015,26.161455637588762,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_016,49.65496002956066,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_017,34.3730268277009,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_018,21.330453464966997,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_019,25.7221043117656,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_020,39.38995018294678,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_021,29.15460150974969,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_022,25.215636142316093,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_023,26.137611991228034,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_024,29.731932223414468,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_025,47.24954325735282,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_026,21.13777830967473,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_027,24.393469434176446,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_028,48.568767145595366,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_029,17.71747709087859,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_030,40.29116555489389,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_031,23.983883950656516,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_032,46.14894740590694,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_033,17.937235395881117,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_034,21.86919717033323,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_035,22.340529900904187,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_036,35.85218017464646,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_037,24.106762938015923,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_038,23.72120976442631,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_039,32.02619332737073,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_040,23.504109834537992,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_041,54.001510678408195,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_042,20.681969798512196,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_043,48.21662553963887,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_044,17.00702423620534,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_045,23.800329858190675,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_046,32.237841147390405,60,1,2,0,0.55,0
2026-04-01 01:00:00,seg_047,39.012288225815034,80,1,2,0,0.55,0
2026-04-01 01:00:00,seg_048,13.191429644847636,50,1,2,0,0.55,0
2026-04-01 01:00:00,seg_049,15.829913000519692,60,1,2,0,0.55,0
2026-04-01 01:15:00,seg_000,42.09240659179125,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_001,41.08275916578369,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_002,52.07644117541376,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_003,43.51015856631619,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_004,47.92679590647823,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_005,44.465848491593704,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_006,20.003091114306113,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_007,46.037082806357624,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_008,38.44885144451802,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_009,70.68662751265607,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_010,30.2392841475018,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_011,35.213152849448264,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_012,52.96816277498887,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_013,49.755465485081956,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_014,45.68131445746333,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_015,30.03540388638901,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_016,65.72463334571435,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_017,46.73378942275875,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_018,28.89647427717286,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_019,40.116614905980285,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_020,55.90855089891814,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_021,39.18775137184695,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_022,34.166703382809594,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_023,31.71753480949228,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_024,36.82366899446509,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_025,63.766721800556965,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_026,27.3491797702836,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_027,33.051442439081725,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_028,62.29086810440226,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_029,20.4783927030122,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_030,56.76611083120066,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_031,41.89019721473167,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_032,65.97384154021188,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_033,25.153736415919084,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_034,32.744300366148934,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_035,31.638698366760238,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_036,51.90942052530342,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_037,27.4490782564697,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_038,36.172398876680504,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_039,45.97260057973317,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_040,28.024902059957164,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_041,70.5266934088253,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_042,29.22801989905089,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_043,58.828203195620894,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_044,27.984610113550094,50,1,2,0,0.75,0
2026-04-01 01:15:00,seg_045,27.577672316125923,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_046,49.15320667547176,60,1,2,0,0.75,0
2026-04-01 01:15:00,seg_047,56.690508050058625,80,1,2,0,0.75,0
2026-04-01 01:15:00,seg_048,4.050851597528394,50,1,2,0,0.75,1
2026-04-01 01:15:00,seg_049,23.80928895675773,60,1,2,0,0.75,0
2026-04-01 01:30:00,seg_000,57.03209963831917,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_001,47.38404868685638,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_002,72.14827646402182,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_003,56.33750114409199,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_004,69.3335161993209,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_005,56.66394895726687,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_006,31.914549567330134,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_007,53.03070306045877,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_008,57.252084584103514,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_009,95.5982108952731,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_010,46.047859707936404,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_011,39.58434115995859,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_012,71.26287399415703,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_013,12.223566204457669,80,1,2,0,1.0,1
2026-04-01 01:30:00,seg_014,63.70885889051917,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_015,47.106854463796374,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_016,86.70156440519968,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_017,62.14413324998171,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_018,47.32965715599539,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_019,55.26427403755818,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_020,76.09096246051092,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_021,54.43600490392807,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_022,47.2025751224908,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_023,45.02344858329984,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_024,50.32470488838638,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_025,82.02492638520138,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_026,49.21926238136542,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_027,46.5587422352672,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_028,90.82048764511211,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_029,26.647014721059282,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_030,75.39694897152219,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_031,10.260924438003205,50,1,2,0,1.0,1
2026-04-01 01:30:00,seg_032,85.04321191997117,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_033,31.60143184729165,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_034,45.73239367251449,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_035,39.041640456428155,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_036,70.3643993168849,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_037,32.4260580817524,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_038,46.03451464160746,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_039,63.74577266896273,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_040,47.74911546847083,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_041,97.1833946151738,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_042,32.55155982480515,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_043,82.82185008097794,80,1,2,0,1.0,0
2026-04-01 01:30:00,seg_044,36.56551720578417,50,1,2,0,1.0,0
2026-04-01 01:30:00,seg_045,36.69496467075388,60,1,2,0,1.0,0
2026-04-01 01:30:00,seg_046,66.81914060675798,60,1,2,0,1.0,0
